Severity,Start_Time,Start_Lat,Start_Lng,City,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition
2,2019-05-31 14:30:25,34.365021,-89.50724,Oxford,MS,86.0,35.0,9.0,8.0,0.0,Fair
3,2019-05-04 14:46:25,34.271832,-88.499489,Mantachie,MS,73.0,73.0,10.0,3.0,0.0,Light Rain
3,2019-05-05 11:22:11,30.454342,-88.851547,Biloxi,MS,73.0,69.0,10.0,8.0,0.0,Mostly Cloudy
3,2019-05-06 17:09:53,30.439699,-88.527733,Moss Point,MS,83.0,54.0,10.0,6.0,0.0,Fair
3,2019-05-06 08:47:49,31.925833,-90.402153,Hazlehurst,MS,,,,,,
3,2019-05-06 09:46:38,31.925833,-90.402153,Hazlehurst,MS,,,,,,
2,2019-05-06 11:48:18,32.334934000000004,-90.162209,Jackson,MS,78.0,43.0,10.0,6.0,0.0,Fair
2,2019-05-06 08:41:49,33.91832,-89.016983,Houston,MS,65.0,75.0,10.0,6.0,0.0,Fair
3,2019-05-06 11:05:41,31.240793,-89.32285300000002,Hattiesburg,MS,75.0,53.0,10.0,7.0,0.0,Fair
3,2019-05-07 09:49:02,30.434889,-88.656021,Gautier,MS,80.0,58.0,10.0,0.0,0.0,Fair
3,2019-05-07 06:47:31,30.429623,-88.894745,Diberville,MS,65.0,97.0,10.0,6.0,0.0,Fair
2,2019-05-07 11:01:57,30.302004,-89.50717900000002,Bay Saint Louis,MS,82.0,58.0,10.0,7.0,0.0,Fair
2,2019-05-07 12:34:25,30.302004,-89.50717900000002,Bay Saint Louis,MS,84.0,55.0,10.0,10.0,0.0,Fair
2,2019-05-07 13:06:09,30.44454600000001,-89.031174,Gulfport,MS,84.0,55.0,10.0,10.0,0.0,Fair
2,2019-05-08 08:42:57,30.44808,-88.531357,Moss Point,MS,78.0,74.0,10.0,13.0,0.0,Fair
2,2019-05-08 07:32:31,32.208473,-90.149109,Richland,MS,70.0,84.0,10.0,8.0,0.0,Partly Cloudy
2,2019-05-08 07:46:06,34.877651,-89.98783900000002,Nesbit,MS,72.0,73.0,10.0,13.0,0.0,Mostly Cloudy
3,2019-05-08 07:50:12,34.883121,-89.99118,Nesbit,MS,72.0,73.0,10.0,13.0,0.0,Mostly Cloudy
3,2019-05-08 14:29:11,32.326283000000004,-90.161095,Jackson,MS,82.0,65.0,10.0,13.0,0.0,Partly Cloudy
2,2019-05-08 16:11:02,31.324945,-89.34552,Hattiesburg,MS,83.0,63.0,10.0,7.0,0.0,Fair
2,2019-05-09 11:45:18,30.46673,-88.544884,Moss Point,MS,83.0,72.0,10.0,13.0,0.0,Cloudy
3,2019-05-09 08:15:05,32.62487,-90.571907,Bentonia,MS,74.0,91.0,10.0,6.0,0.0,Cloudy
2,2019-05-09 08:28:41,33.456928000000005,-90.66716,Indianola,MS,66.0,93.0,4.0,12.0,0.15,Rain
3,2019-05-10 12:54:40,32.470268,-90.134575,Madison,MS,69.0,93.0,10.0,3.0,0.08,Light Rain
3,2019-05-10 13:57:53,34.309551,-89.919395,Batesville,MS,64.0,94.0,9.0,6.0,0.0,Cloudy
2,2019-05-10 04:28:38,31.381792,-89.323616,Hattiesburg,MS,66.0,93.0,7.0,6.0,0.0,Cloudy
4,2019-05-10 08:02:55,31.357031,-89.346558,Hattiesburg,MS,67.0,93.0,10.0,0.0,0.0,Cloudy
